Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
04.09.2024 07:10,28,0.124,24
04.09.2024 07:00,28,0.124,24
04.09.2024 06:50,28,0.124,24.1
04.09.2024 06:40,28,0.124,24.1
04.09.2024 06:30,28,0.124,24.1
04.09.2024 06:20,28,0.124,24.1
04.09.2024 06:10,28,0.124,24.2
04.09.2024 06:00,28,0.124,24.2
04.09.2024 05:00,28,0.124,24.3
04.09.2024 04:00,28,0.124,24.5
04.09.2024 03:00,28,0.124,24.7
04.09.2024 02:00,28,0.124,24.8
04.09.2024 01:00,28,0.124,25
04.09.2024 00:00,28,0.124,25.3
03.09.2024 23:00,28,0.124,25.5
03.09.2024 22:00,28,0.124,25.8
03.09.2024 21:00,28,0.124,26.2
03.09.2024 20:00,28,0.124,26.3
03.09.2024 19:00,28,0.124,26.5
03.09.2024 18:00,30,0.159,26.7
03.09.2024 17:00,30,0.159,26.9
03.09.2024 16:00,30,0.159,26.9
03.09.2024 15:00,30,0.159,26.8
03.09.2024 14:00,30,0.159,26.4
03.09.2024 13:00,30,0.159,25.8
03.09.2024 12:00,29,0.141,25.3
03.09.2024 11:00,29,0.141,24.8
03.09.2024 10:00,29,0.141,24.2
03.09.2024 09:00,29,0.141,23.9
03.09.2024 08:00,29,0.141,23.8
03.09.2024 07:00,29,0.141,23.8
